merchant,cc_num,trans_date_trans_time,amt_cop,is_fraud,trans_counter,total_amt,fraud_counter,fraud_amt,dist_card
"fraud_Champlin, Rolfson and Connelly",2288813824604479,2020-12-11 18:15:37,7353.3553967200005,1,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",375082648741747,2020-10-27 13:28:17,16776.20229012,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",2703186189652095,2020-09-30 12:09:35,8223.89984802,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",3531129874770000,2020-12-11 17:49:10,36304.05680772,1,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",4277232699798846,2020-08-11 13:46:04,453.88792800000004,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",36153880429415,2020-10-06 18:52:58,7013.77644696,1,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",2305336922781618,2020-11-13 15:52:45,1144.26634522,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",2305336922781618,2020-12-15 19:29:05,1769.9083757,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",4897067971111209737,2020-09-20 20:56:38,6742.11609162,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",375974680629816,2020-09-28 13:43:41,1846.101861,1,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",213173753804333,2020-08-17 16:49:55,37813.02738408,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",4561546772499,2020-09-25 20:10:53,1228.5524205,1,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",343472729187663,2020-06-21 20:12:43,1110.7161315,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",2610529083834453,2020-10-04 22:40:15,5877.74223372,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",6011681934117244,2020-10-06 12:19:29,1883.1984705000002,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",4225990116481262579,2020-12-17 18:43:21,1365372.74014562,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",3544606805704278,2020-12-29 20:35:40,7919.3109647599995,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",30263540414123,2020-07-25 20:07:52,6775.044619540001,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",4698163635895795,2020-08-17 19:15:31,8935.18184834,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",4698163635895795,2020-09-05 13:19:04,9661.96697476,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",377234009633447,2020-07-08 14:00:47,24710.694298280003,1,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",4917226033950,2020-09-11 23:17:53,3012.9603046800003,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",6011917798331152,2020-11-04 12:05:14,962.3296935000001,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",4807552641361,2020-10-06 13:50:18,466.98084900000003,0,32,5826668.050184079,9,93583.44026100001,30
"fraud_Champlin, Rolfson and Connelly",379897244598068,2020-12-27 23:26:28,19323.93394952,0,32,5826668.050184079,9,93583.44026100001,30
fraud_Kub-Heaney,213102873001603,2020-08-09 20:35:23,59822.903098660005,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4635330563105903,2020-10-16 18:41:55,188976.37394532,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4570636521433188,2020-10-07 21:02:29,170913.10851653997,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4169388510116,2020-12-08 13:26:39,9376.398325220001,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,370612217861404,2020-10-27 21:07:17,52809.126651700004,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,30428204673351,2020-12-01 20:34:10,316194.28205896,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4957924165498,2020-09-14 22:45:03,1173159.4502406602,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,6011724471098086,2020-10-01 23:46:00,173958.15761194,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,38797410705641,2020-07-28 15:26:30,61033.02649972001,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4255397449664185994,2020-10-07 15:24:51,429302.12897442,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,639046421587,2020-12-21 17:41:25,340406.0094318,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3576021480694169,2020-10-23 23:51:45,798052.82087542,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4613314721966,2020-10-06 18:25:30,327535.37804519996,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4613314721966,2020-09-29 23:50:47,16051.921146,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,376445266762684,2020-06-23 16:21:09,50907.50416432,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4862293128558,2020-11-29 16:00:01,682194.72131082,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3559160581764413,2020-08-12 19:05:04,16562.545065000002,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4585132874641,2020-10-01 18:21:21,35414.63177796001,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,2297447006766555,2020-09-29 13:00:35,20316.90172664,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4424338559877976,2020-11-29 14:45:37,8623.870632,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3521417320836166,2020-12-02 16:17:04,7428.050514,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3533742182628021,2020-08-03 23:54:43,6701.60461854,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4890424426862856940,2020-08-25 12:57:15,480385.22113295994,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,676281772837,2020-12-17 19:53:56,15262.487654819999,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,6011104316292105,2020-12-21 21:48:32,12216.48385832,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3547560454237873,2020-09-21 16:13:40,46034.082032160004,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,213156747557083,2020-08-20 13:20:12,2055006.3209856802,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,6011893664860915,2020-09-01 22:00:24,8615.142017999999,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,30030380240193,2020-08-11 23:32:37,335834.71621518,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,2703186189652095,2020-07-01 12:48:46,76825.46306922,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,6534628260579800,2020-07-29 17:37:39,3142.3010400000003,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,38947654498698,2020-11-30 13:36:50,137937.66327432,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,30033162392091,2020-08-11 13:57:54,312432.10022808,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,60422928733,2020-12-10 14:58:57,85123.69310172,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,213154573301411,2020-12-06 23:10:13,312090.083698,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4102003771126577611,2020-12-29 20:47:31,150112.9266553,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4045036286570100739,2020-09-25 19:55:40,831.44532998,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4259996134423,2020-06-27 17:46:09,33201.4655025,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3575789281659026,2020-08-09 19:15:26,10784.0928938,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3575789281659026,2020-12-06 13:07:50,164125.18237214,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,30501624614310,2020-08-15 13:12:11,104021.21969928,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4956828990005111019,2020-11-15 12:23:11,38888.591473520006,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,349612764943496,2020-12-27 23:19:25,16023.553150500002,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3593118134380341,2020-10-17 13:17:43,119253.05701998,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3593118134380341,2020-10-04 21:33:08,133899.47152632,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,38544312728630,2020-08-16 20:46:37,17457.228,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4355790796238264643,2020-09-02 15:20:17,1202.3665785,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4099707841315751,2020-12-13 17:21:38,22057.59930738,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,375904527651269,2020-07-01 18:02:22,30837.56639708,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,3589255887819806,2020-08-03 15:40:22,404562.80301838,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,345389171551808,2020-07-21 14:28:26,394551.4242306,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,6593250708747804,2020-06-21 21:03:21,3345.2413155,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4302475216404898,2020-11-01 21:08:48,2313.2290863800004,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4129767952109660,2020-09-01 20:26:44,176653.32015882002,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,30263540414123,2020-08-09 17:54:22,297222.82205538,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,676298633337,2020-06-24 22:08:18,4237.742097,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,343464013864032,2020-08-09 16:15:10,83259.67062504,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,377234009633447,2020-10-06 20:01:32,11927.82648654,1,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,6011948324228984,2020-08-02 19:10:13,228894.56275604002,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,4373370572092720777,2020-08-21 13:33:40,28472.876129160002,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,6011934240159560,2020-07-18 15:37:25,17249.9234175,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,377550167323848,2020-09-11 15:10:06,897.3023858200002,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Kub-Heaney,30541100351706,2020-12-28 19:34:02,24136.7998635,0,63,11347067.98307124,28,6318279.49782426,60
fraud_Ortiz Group,213141712584544,2020-08-24 11:27:02,333081.34823165997,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,4951647200979051,2020-12-18 08:02:23,226523.11240416,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,6011724471098086,2020-07-03 02:52:29,220515.15776908,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,639046421587,2020-12-18 09:32:47,205752.57623543998,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,3551217896304745,2020-07-31 06:20:21,250740.8686149,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,4377338765909719,2020-09-08 01:13:34,56019.6581239,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,4755696071492,2020-10-24 07:36:59,46544.47421492,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,2288813824604479,2020-07-10 07:55:27,51870.66360598,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,213178765398315,2020-12-25 00:54:17,163270.14104694,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,30175986190993,2020-11-29 05:50:41,27972.784468039998,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,3500969075198072,2020-08-22 02:42:45,7678.9981665,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,2268221587779419,2020-12-20 10:12:07,222706.30447571998,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,349612764943496,2020-12-16 05:12:34,206684.58747378,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,30044330818990,2020-11-07 09:58:15,167716.35593798,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,3523843138706408,2020-10-26 08:44:34,41424.08812336,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,3523843138706408,2020-09-13 04:05:04,185736.5253549,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,4229733778084049,2020-08-10 10:43:58,21798.68548304,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,342035762534413,2020-08-02 07:59:04,205808.44697564002,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,377993105397617,2020-09-22 01:25:38,248491.94873646,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,4742883543039288059,2020-10-06 09:33:56,324701.9432447,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,30442439074871,2020-11-08 07:36:34,28507.873046740002,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,4210078554961359092,2020-10-27 08:51:32,131633.61201454,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,4500002361389,2020-12-24 09:16:21,37398.57558514,1,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,2450829271795901,2020-10-29 03:52:50,15205.245588000002,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Ortiz Group,4874017206859125,2020-11-07 07:45:57,10075.0027095,0,25,3437858.97763102,14,2037011.91591588,24
fraud_Dicki Ltd,573860193545,2020-06-22 10:03:10,257900.82409493998,0,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,573860193545,2020-12-15 01:38:56,4746.1838625,0,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4003989662068504,2020-10-20 10:27:28,38304.11010294,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4003989662068504,2020-11-19 11:31:21,5889.6322965,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,373905417449658,2020-08-18 06:54:59,9156.316086,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,30197398657930,2020-06-26 05:31:28,245567.86859743999,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4170689372027579,2020-08-04 05:14:06,58464.60132196,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,6550399784335736,2020-10-23 07:49:43,13457.3406345,0,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,6538441737335434,2020-10-25 04:12:27,8882.47040642,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,343668971234893,2020-09-23 11:46:08,427793.15839806,0,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4005676619255478,2020-08-31 09:12:15,51459.05700698,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4005676619255478,2020-11-02 10:12:06,246422.90992264,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,2720433095629877,2020-10-20 11:50:24,148862.69471732,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,3559160581764413,2020-06-23 10:57:28,11233.726218,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4755696071492,2020-09-11 08:18:46,10096.824244500001,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,213157767990030,2020-12-18 06:00:08,9071.2120995,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,6011109736646996,2020-11-06 09:22:48,10810.388439,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,3598215285024754,2020-08-25 11:23:56,15196.516974,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4379260813815979609,2020-07-17 09:43:30,228381.53796092002,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,3531129874770000,2020-08-25 05:00:21,388116.1085373,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4292743669224718067,2020-09-15 09:03:37,246494.78179716,0,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,3563837241599446,2020-12-15 06:32:58,31594.922539240004,0,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,3587960728692500,2020-12-14 10:57:45,4547.607894,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4069975342931683,2020-12-24 06:14:44,120817.33925076001,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4997733566924489,2020-09-24 02:18:26,41695.7484787,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,30199621383748,2020-08-28 00:03:36,280111.53813552,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,3589255887819806,2020-09-15 04:18:19,246317.255847,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,3523843138706408,2020-07-07 00:12:44,14526.595849499998,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4302475216404898,2020-12-15 05:13:57,341914.98000816,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,3586008444788268,2020-12-18 07:58:33,60160.42050984,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,3550554389581384,2020-12-26 07:48:03,12505.9217085,1,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,30408301059761,2020-12-18 05:36:00,476346.50576682,0,33,4398261.11735414,25,2608513.3826134,30
fraud_Dicki Ltd,4026222041577,2020-08-20 04:23:42,331414.01764752,0,33,4398261.11735414,25,2608513.3826134,30
"fraud_Larson, Quitzon and Spencer",573860193545,2020-12-06 23:00:39,789.939567,0,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",3560797065840735,2020-12-14 23:16:19,25563.73682304,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",2512312531485080,2020-07-21 19:20:04,2165.05071074,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",4715741951931168360,2020-12-15 20:46:06,6816.20527944,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",3596217206093829,2020-12-15 13:50:09,8182.73918812,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",4561892980175,2020-12-07 18:28:10,747343.93068,0,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",4904681492230012,2020-09-06 22:58:53,45180.35431572,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",3568255211412877,2020-11-02 19:03:28,18640.2247668,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",3567879740649740,2020-11-22 19:26:05,2349977.32353872,0,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",676102124465,2020-07-07 18:59:43,12611.859546700001,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",6011860238257910,2020-07-17 23:19:14,2395.55040618,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",6011860238257910,2020-08-31 13:14:26,8149.810660200001,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",6539653032686894,2020-08-18 23:11:07,34629.1736706,1,29,4517026.6393051,17,904555.30172012,28
"fraud_Larson, Quitzon and Spencer",4890424426862856940,2020-07-01 19:23:29,362.237481,1,29,4517026.6393051,17,904555.30172012,28
